id,title,thumbnail_id,listing_type_id,permalink,category_id,domain_id,order_backend,price,sold_quantity,available_quantity,tags,variation_filters,shipping__logistic_type,shipping__store_pick_up,shipping__free_shipping,shipping__tags,seller__id,seller__nickname,seller__tags,seller__seller_reputation__level_id,seller__seller_reputation__power_seller_status,seller__seller_reputation__transactions__canceled,seller__seller_reputation__transactions__completed,seller__seller_reputation__transactions__ratings__negative,seller__seller_reputation__transactions__ratings__neutral,seller__seller_reputation__transactions__ratings__positive,seller__seller_reputation__transactions__total,seller__seller_reputation__metrics__sales__period,seller__seller_reputation__metrics__sales__completed,seller__seller_reputation__metrics__claims__period,seller__seller_reputation__metrics__claims__rate,seller__seller_reputation__metrics__claims__value,seller__seller_reputation__metrics__delayed_handling_time__period,seller__seller_reputation__metrics__delayed_handling_time__rate,seller__seller_reputation__metrics__delayed_handling_time__value,seller__seller_reputation__metrics__cancellations__period,seller__seller_reputation__metrics__cancellations__rate,seller__seller_reputation__metrics__cancellations__value,installments__quantity,installments__amount,installments__rate,days_remaining,years_active
MLA759074030,Reloj John L Cook Mujer Analogo Casual Acero Sumergible 3550,741681-MLA44009979709_112020,gold_pro,https://articulo.mercadolibre.com.ar/MLA-759074030-reloj-john-l-cook-mujer-analogo-casual-acero-sumergible-3550-_JM,MLA1442,MLA-WRISTWATCHES,19,6999.0,25,1,"['standard_price_by_channel', 'brand_verified', 'dragged_bids_and_visits', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']","['STRAP_COLOR', 'BEZEL_COLOR', 'BACKGROUND_COLOR']",xd_drop_off,False,True,"['MLA-chg-threshold-Feb-23', 'self_service_in']",208659367,JOHNLCOOKWATCHES OFICIAL,"['brand', 'large_seller', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,silver,145,1917,0.02,0.01,0.97,2062,60 days,146,60 days,0.0,0,60 days,0.0,0,60 days,0.0,0,6,1166.5,0.0,6489,6
MLA1120344625,Reloj Inteligente Smartwatch C/ Oxímetro P8 + Qcy Auricular,875562-MLA50526982208_062022,gold_pro,https://articulo.mercadolibre.com.ar/MLA-1120344625-reloj-inteligente-smartwatch-c-oximetro-p8-qcy-auricular-_JM,MLA352679,MLA-SMARTWATCHES,20,23799.0,50,1,"['good_quality_picture', 'good_quality_thumbnail', 'extended_warranty_eligible', 'immediate_payment', 'shipping_guaranteed']",['CASE_COLOR'],xd_drop_off,False,True,"['self_service_in', 'mandatory_free_shipping']",493107715,HOMEDICS BEAUTY,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,175,3053,0.02,0.01,0.97,3228,60 days,403,60 days,0.0,1,60 days,0.0,0,60 days,0.0,0,6,3966.5,0.0,6904,3
MLA1127389622,Colgante Con Inicial En Acero Quirurgico,830670-MLA51887048732_102022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1127389622-colgante-con-inicial-en-acero-quirurgico-_JM,MLA1436,MLA-NECKLACES,21,2000.0,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['COLOR'],xd_drop_off,False,False,['self_service_in'],235211871,ZIGARTMICHELE,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,silver,8,121,0.0,0.0,1.0,129,60 days,68,60 days,0.0,2,60 days,0.0169,1,60 days,0.0,1,6,494.5,48.35,6953,6
MLA1124467587,Reloj Festina Híbrido Edición Limitada Camuflado F20545.1,916322-MLA49173136983_022022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1124467587-reloj-festina-hibrido-edicion-limitada-camuflado-f205451-_JM,MLA1442,MLA-WRISTWATCHES,22,216000.0,1,1,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']","['STRAP_COLOR', 'BEZEL_COLOR', 'BACKGROUND_COLOR']",xd_drop_off,False,True,"['self_service_in', 'mandatory_free_shipping']",447283235,DADDONA JOYAS,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,gold,41,468,0.0,0.01,0.99,509,60 days,163,60 days,0.0,0,60 days,0.0,0,60 days,0.0,0,6,53406.0,48.35,6934,3
MLA1124216080,Par De Aritos Cubano Pluma De Acero Quirúrgico Aro Colgante,980304-MLA48227684759_112021,gold_special,https://articulo.mercadolibre.com.ar/MLA-1124216080-par-de-aritos-cubano-pluma-de-acero-quirurgico-aro-colgante-_JM,MLA1432,MLA-EARRINGS,23,839.52,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",['COLOR'],xd_drop_off,False,False,['self_service_in'],1075166670,BAVASABIJOUTERIE,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,239,3522,0.05,0.01,0.94,3761,60 days,851,60 days,0.0054,5,60 days,0.1299,112,60 days,0.0054,5,6,207.57,48.35,6931,1
MLA842265693,Pulsera Correa Malla Reemplazo Repuesto Amazfit 20mm Reloj,602338-MLA41006665452_032020,gold_special,https://articulo.mercadolibre.com.ar/MLA-842265693-pulsera-correa-malla-reemplazo-repuesto-amazfit-20mm-reloj-_JM,MLA434353,MLA-WATCH_BANDS,24,399.0,250,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']","['WIDTH', 'COLOR', 'WIDTH', 'COLOR', 'COLOR', 'COLOR', 'WIDTH', 'COLOR']",fulfillment,False,False,"['fulfillment', 'self_service_out']",294473281,NYT SRL,"['normal', 'credits_profile', 'messages_as_seller']",5_green,platinum,1821,24380,0.03,0.02,0.95,26201,60 days,3141,60 days,0.0035,12,60 days,0.0071,23,60 days,0.0,1,6,98.65,48.35,6215,5
MLA1148866628,Reloj Vintage Doble Colgante De Hierro De Pared A Pilas,753904-MLA50925739431_072022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1148866628-reloj-vintage-doble-colgante-de-hierro-de-pared-a-pilas-_JM,MLA9291,MLA-WALL_CLOCKS,25,12350.0,100,1,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",,fulfillment,False,True,"['fulfillment', 'self_service_in', 'mandatory_free_shipping']",436122206,LOSKOVASSRL,"['normal', 'credits_profile', 'messages_as_seller']",5_green,platinum,8992,136937,0.06,0.03,0.91,145929,60 days,21882,60 days,0.006,142,60 days,0.0078,176,60 days,0.0029,69,6,3053.54,48.35,7092,3
MLA923827587,Aros Kimetsu No Yaiba / Demon Slayer,601533-MLA46265610373_062021,gold_special,https://articulo.mercadolibre.com.ar/MLA-923827587-aros-kimetsu-no-yaiba-demon-slayer-_JM,MLA1432,MLA-EARRINGS,26,350.0,250,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['COLOR'],xd_drop_off,False,False,['self_service_in'],229324717,MONADAS KIDS,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,398,7140,0.04,0.04,0.92,7538,60 days,1112,60 days,0.0042,5,60 days,0.0696,69,60 days,0.0144,17,6,86.54,48.35,6671,6
MLA898959093,Reloj Polar Unite Pulsometro Gps Running Fitness - Palermo,911516-MLA44184084473_112020,gold_special,https://articulo.mercadolibre.com.ar/MLA-898959093-reloj-polar-unite-pulsometro-gps-running-fitness-palermo-_JM,MLA1442,MLA-WRISTWATCHES,27,82968.81,5,1,"['good_quality_thumbnail', 'standard_price_by_channel', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['STRAP_COLOR'],xd_drop_off,False,True,"['self_service_in', 'mandatory_free_shipping']",142829191,HOLLYWOODBIKES,"['normal', 'credits_priority_4', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,gold,142,1914,0.01,0.0,0.99,2056,60 days,313,60 days,0.0,2,60 days,0.0064,2,60 days,0.0,2,6,20514.04,48.35,6482,9
MLA1147512569,Collar Flor De Ren Nana Osaki Shinichi Okazaki Shin Encended,624350-MLA50792467218_072022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1147512569-collar-flor-de-ren-nana-osaki-shinichi-okazaki-shin-encended-_JM,MLA1436,MLA-NECKLACES,28,810.0,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['COLOR'],xd_drop_off,False,False,['self_service_in'],446064511,GASTONJOELGARIN,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,383,6521,0.02,0.02,0.96,6904,60 days,1254,60 days,0.0037,5,60 days,0.0235,28,60 days,0.0113,15,6,200.27,48.35,7082,3
MLA1136040244,Reloj Prune Dama Sumergible Prg-1090 Garantia Oficial,698229-MLA49925094413_052022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1136040244-reloj-prune-dama-sumergible-prg-1090-garantia-oficial-_JM,MLA1442,MLA-WRISTWATCHES,29,17611.2,5,1,"['good_quality_thumbnail', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['STRAP_COLOR'],cross_docking,False,True,['mandatory_free_shipping'],75414928,MEGATIME,"['normal', 'eshop', 'mshops', 'credits_priority_4', 'credits_profile', 'messages_as_seller']",5_green,platinum,816,11885,0.01,0.0,0.99,12701,60 days,2014,60 days,0.0027,6,60 days,0.0054,11,60 days,0.0,2,6,4354.37,48.35,7008,18
MLA913221991,Reloj Inteligente H30 Smartwatch Unisex Android Ios Deporte,708033-MLA45308122495_032021,gold_special,https://articulo.mercadolibre.com.ar/MLA-913221991-reloj-inteligente-h30-smartwatch-unisex-android-ios-deporte-_JM,MLA352679,MLA-SMARTWATCHES,30,9826.91,50,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['CASE_COLOR'],cross_docking,False,True,"['self_service_in', 'mandatory_free_shipping']",262582139,IVMACO,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,2047,25424,0.02,0.01,0.97,27471,60 days,4187,60 days,0.0072,33,60 days,0.0032,14,60 days,0.0026,12,6,2429.7,48.35,6599,5
MLA822540635,Gancho De Aro Acero Quirurgico Fornitura Bijou X 500 Unid,865500-MLA43384368254_092020,gold_special,https://articulo.mercadolibre.com.ar/MLA-822540635-gancho-de-aro-acero-quirurgico-fornitura-bijou-x-500-unid-_JM,MLA1440,MLA-JEWELRY,31,3106.0,200,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",,cross_docking,False,False,['self_service_in'],243234256,ALMACEN_DE_ARMADO,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,3544,137179,0.01,0.01,0.98,140723,60 days,23914,60 days,0.0003,9,60 days,0.0008,20,60 days,0.0,0,6,767.96,48.35,6089,6
MLA1200703605,Smartwatch Reloj Inteligente H6 Calorías Paso Ritmo Cardíaco,963528-MLA53253123594_012023,gold_special,https://articulo.mercadolibre.com.ar/MLA-1200703605-smartwatch-reloj-inteligente-h6-calorias-paso-ritmo-cardiaco-_JM,MLA352679,MLA-SMARTWATCHES,32,2490.0,25,50,"['extended_warranty_eligible', 'incomplete_technical_specs', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']","['CASE_COLOR', 'WRISTBAND_COLOR', 'BEZEL_COLOR', 'WRISTBAND_DESIGN']",cross_docking,False,False,[],372556275,TECH.IMPORTER SHOP,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,1367,9836,0.14,0.02,0.84,11203,60 days,999,60 days,0.009,11,60 days,0.0,0,60 days,0.0,2,6,615.65,48.35,7173,4
MLA1203710995,Oferta!! 4 Hermosas Cadenas Doradas Acero Quirurgico Xmayor,875443-MLA52043632251_102022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1203710995-oferta-4-hermosas-cadenas-doradas-acero-quirurgico-xmayor-_JM,MLA1436,MLA-NECKLACES,33,3145.0,5,500,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['COLOR'],cross_docking,False,False,['self_service_in'],206463953,ZAPHIRE.JOYAS,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,587,14436,0.01,0.02,0.97,15023,60 days,2741,60 days,0.0031,9,60 days,0.0036,10,60 days,0.0,0,6,777.6,48.35,7175,7
MLA1149618717,Reloj Pulsera Tactil Digital Led Silicona Para Niños Y Niñas,784422-MLA50988858881_082022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1149618717-reloj-pulsera-tactil-digital-led-silicona-para-ninos-y-ninas-_JM,MLA1442,MLA-WRISTWATCHES,34,1100.0,5,1,"['incomplete_technical_specs', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']","['STRAP_COLOR', 'BEZEL_COLOR', 'BACKGROUND_COLOR']",xd_drop_off,False,False,['self_service_in'],1036019084,JESSMAGIC2433.,"['normal', 'credits_profile', 'messages_as_seller']",5_green,platinum,47,986,0.1,0.11,0.79,1033,60 days,587,60 days,0.008,5,60 days,0.0132,8,60 days,0.0,0,6,271.98,48.35,7097,1
MLA844507137,Hoja Sierra Calar Pike Suiza X Gruesa(144u)made In Vallorbe ,726684-MLA43231683939_082020,gold_special,https://articulo.mercadolibre.com.ar/MLA-844507137-hoja-sierra-calar-pike-suiza-x-gruesa144umade-in-vallorbe-_JM,MLA431735,MLA-JEWELRY_TOOLS,35,12614.1,250,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['Numero'],xd_drop_off,False,True,"['fbm_in_process', 'mandatory_free_shipping']",76252152,NATAN_NATO,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,gold,146,4520,0.01,0.0,0.99,4666,60 days,295,60 days,0.0,2,60 days,0.0032,1,60 days,0.0,0,6,3118.84,48.35,6229,18
MLA914065532,Dije Acero Escudos Futbol Mediano X 10 U Tambien Chico Y Gde,851265-MLA45387142883_032021,gold_special,https://articulo.mercadolibre.com.ar/MLA-914065532-dije-acero-escudos-futbol-mediano-x-10-u-tambien-chico-y-gde-_JM,MLA1440,MLA-JEWELRY,36,402.07,5,500,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['CLUB'],xd_drop_off,False,False,[],326643190,MIMISSFASHION,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,118,3200,0.0,0.01,0.99,3318,60 days,454,60 days,0.0,2,60 days,0.0021,1,60 days,0.0,0,6,99.41,48.35,6606,4
MLA1148765773,Reloj Mistral Dama Nene Nena Infantil Sumergible  Garantía ,838024-MLA50908370620_072022,gold_pro,https://articulo.mercadolibre.com.ar/MLA-1148765773-reloj-mistral-dama-nene-nena-infantil-sumergible-garantia-_JM,MLA1442,MLA-WRISTWATCHES,37,8024.65,25,150,"['mshops_3x_campaign', '3x_campaign', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['STRAP_COLOR'],cross_docking,False,True,['mandatory_free_shipping'],75414928,MEGATIME,"['normal', 'eshop', 'mshops', 'credits_priority_4', 'credits_profile', 'messages_as_seller']",5_green,platinum,816,11885,0.01,0.0,0.99,12701,60 days,2014,60 days,0.0027,6,60 days,0.0054,11,60 days,0.0,2,3,2674.88,0.0,7293,18
MLA1144526392,Cruz San Benito Metal Plateada Esmaltada Marrón 20 Cm,764690-MLA50496369260_062022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1144526392-cruz-san-benito-metal-plateada-esmaltada-marron-20-cm-_JM,MLA6312,MLA-CHARMS_AND_MEDALS,38,14156.0,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['COLOR'],xd_drop_off,False,True,"['self_service_in', 'mandatory_free_shipping']",19010485,MADREMARAVILLASDEJESUS,"['normal', 'eshop', 'credits_profile', 'credits_active_borrower', 'mshops', 'messages_as_seller']",5_green,silver,22,475,0.0,0.01,0.99,497,60 days,66,60 days,0.0,0,60 days,0.0161,1,60 days,0.0,0,6,3500.07,48.35,7061,15
MLA1346981100,Apple Watch Series 8 Gps - Caja (product)red De Aluminio 41 Mm - Correa Deportiva (product)red - Patrón,703630-MLB51804341035_102022,gold_special,https://www.mercadolibre.com.ar/apple-watch-series-8-gps-caja-productred-de-aluminio-41-mm-correa-deportiva-productred-patron/p/MLA19679872,MLA352679,MLA-SMARTWATCHES,39,186999.0,0,1,"['good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",,xd_drop_off,False,True,['mandatory_free_shipping'],177485344,MORA INFORMATICA,"['normal', 'eshop', 'credits_profile', 'messages_as_seller']",5_green,platinum,221,3280,0.01,0.0,0.99,3501,60 days,405,60 days,0.0,1,60 days,0.0052,2,60 days,0.0,2,6,46235.5,48.35,7293,8
MLA870231396,Reloj Casio Hombre Mtp-vt01d Obelisco Impacto Online,728757-MLA44114363201_112020,gold_special,https://articulo.mercadolibre.com.ar/MLA-870231396-reloj-casio-hombre-mtp-vt01d-obelisco-impacto-online-_JM,MLA1442,MLA-WRISTWATCHES,40,26930.0,200,1,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']","['STRAP_COLOR', 'BEZEL_COLOR', 'BACKGROUND_COLOR']",cross_docking,False,True,"['self_service_in', 'mandatory_free_shipping']",265893742,IMPACTO ONLINE,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,1009,13464,0.02,0.01,0.97,14473,60 days,2604,60 days,0.0063,18,60 days,0.0092,24,60 days,0.0067,19,6,6658.44,48.35,7236,5
MLA1285921653,Cadena De Acero Quirurgico Blanco  Eslabon Cola De Raton,872715-MLA52966163533_122022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1285921653-cadena-de-acero-quirurgico-blanco-eslabon-cola-de-raton-_JM,MLA1436,MLA-NECKLACES,41,895.0,5,1,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['COLOR'],xd_drop_off,False,False,['self_service_in'],697643742,WADABA SHOP,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,169,3555,0.02,0.02,0.96,3724,60 days,581,60 days,0.0,0,60 days,0.012,7,60 days,0.0,0,6,221.29,48.35,7235,2
MLA1339742811,Reloj Smartwatch Amazfit Gtr 4 Gps Spo2 Alexa Musica + Film,606651-MLA52695894236_122022,gold_pro,https://articulo.mercadolibre.com.ar/MLA-1339742811-reloj-smartwatch-amazfit-gtr-4-gps-spo2-alexa-musica-film-_JM,MLA352679,MLA-SMARTWATCHES,42,106999.0,2,1,"['extended_warranty_eligible', 'good_quality_thumbnail', 'immediate_payment', 'shipping_guaranteed']","['WRISTBAND_COLOR', 'BEZEL_COLOR']",cross_docking,False,True,"['self_service_in', 'mandatory_free_shipping']",257077964,JAZAKSHOP.COM,"['normal', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,6420,97577,0.01,0.01,0.98,103997,60 days,9974,60 days,0.0078,84,60 days,0.0009,10,60 days,0.0014,15,6,17833.17,0.0,7286,5
MLA1121951360,Set 2 Anillos Para Parejas His Queen Her King,642728-MLA49009012213_022022,gold_pro,https://articulo.mercadolibre.com.ar/MLA-1121951360-set-2-anillos-para-parejas-his-queen-her-king-_JM,MLA1438,MLA-RINGS,43,2405.64,50,5000,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']","['COLOR', 'SIZE', 'Talle Hombre']",drop_off,False,False,[],774554537,IVACCESORIOSML,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,228,2934,0.26,0.0,0.74,3162,60 days,1538,60 days,0.003,5,60 days,0.024,38,60 days,0.0,0,6,400.94,0.0,6916,1
MLA780611307,Reloj Montreal Mujer Ml569 Malla De Acero ,875280-MLA44385256825_122020,gold_pro,https://articulo.mercadolibre.com.ar/MLA-780611307-reloj-montreal-mujer-ml569-malla-de-acero-_JM,MLA1442,MLA-WRISTWATCHES,44,8329.0,25,1,"['good_quality_picture', 'good_quality_thumbnail', 'mshops_3x_campaign', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']","['STRAP_COLOR', 'BEZEL_COLOR', 'BACKGROUND_COLOR']",cross_docking,False,True,"['MLA-chg-threshold-ago-22', 'self_service_in', 'mandatory_free_shipping']",216788072,RELOJESMONTREAL OFICIAL,"['brand', 'large_seller', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,1287,19765,0.01,0.01,0.98,21052,60 days,3268,60 days,0.01,35,60 days,0.0015,5,60 days,0.0011,4,6,1388.17,0.0,5885,6
MLA826080376,"Collar Capricornio, Piedra Turmalina Negra",914210-MLA48767148725_012022,gold_special,https://articulo.mercadolibre.com.ar/MLA-826080376-collar-capricornio-piedra-turmalina-negra-_JM,MLA1436,MLA-NECKLACES,45,2970.0,150,1,"['loyalty_discount_eligible', 'brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['COLOR'],xd_drop_off,False,False,['self_service_in'],489396173,MURGIACLARA,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,gold,55,1066,0.0,0.02,0.98,1121,60 days,233,60 days,0.0,0,60 days,0.0132,3,60 days,0.0,0,6,734.33,48.35,6108,3
MLA1159436770,Caja Estuche Alhajero Joyero Organizador De Joyas Bijouterie,946208-MLA51311231251_082022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1159436770-caja-estuche-alhajero-joyero-organizador-de-joyas-bijouterie-_JM,MLA418339,MLA-JEWELRY_BOXES,46,7999.0,500,250,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['COLOR'],cross_docking,False,False,"['MLA-chg-threshold-Feb-23', 'self_service_in']",229217184,ELDORADOIMEXIMEX,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,1747,40896,0.03,0.02,0.95,42643,60 days,6210,60 days,0.0102,66,60 days,0.0116,70,60 days,0.0048,31,6,1977.75,48.35,7122,6
MLA897778124,Reloj Casio Hombre Mtp-vt01g-1b2 Envio Gratis,715086-MLA53250671236_012023,gold_pro,https://articulo.mercadolibre.com.ar/MLA-897778124-reloj-casio-hombre-mtp-vt01g-1b2-envio-gratis-_JM,MLA1442,MLA-WRISTWATCHES,47,33870.0,5,1,"['brand_verified', 'catalog_listing_eligible', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']","['STRAP_COLOR', 'BEZEL_COLOR', 'BACKGROUND_COLOR']",cross_docking,False,True,"['self_service_in', 'mandatory_free_shipping']",194009162,CASIO ARGENTINAOFICIAL,"['brand', 'large_seller', 'credits_profile', 'credits_priority_3', 'messages_as_seller']",5_green,platinum,435,5394,0.02,0.02,0.96,5829,60 days,1134,60 days,0.0024,3,60 days,0.0369,43,60 days,0.0024,3,6,5645.0,0.0,7257,7
MLA1120473629,Conjunto Pulsera Brazalete Hombre 6 En 1 Cuero Buho,942735-MLA52232664533_112022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1120473629-conjunto-pulsera-brazalete-hombre-6-en-1-cuero-buho-_JM,MLA4559,MLA-BRACELETS_AND_ANKLE_BRACES,48,2499.0,50,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']","['DIAMETER', 'LENGTH']",xd_drop_off,False,False,['self_service_in'],511139715,FORCELATIGROUPSA,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,1610,29848,0.03,0.03,0.94,31458,60 days,5989,60 days,0.0037,24,60 days,0.0044,27,60 days,0.0015,10,6,617.88,48.35,6906,3
MLA1292492023,"Smartwatch Nictom Smartwatch Nt16 1,28 Caja De Plástico Negra, Malla De Tpu Negra, Sumergible",776432-MLA50022602870_052022,gold_special,https://www.mercadolibre.com.ar/smartwatch-nictom-smartwatch-nt16-128-caja-de-plastico-negra-malla-de-tpu-negra-sumergible/p/MLA20630102,MLA352679,MLA-SMARTWATCHES,49,18799.06,25,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",,fulfillment,False,True,"['fulfillment', 'self_service_in', 'mandatory_free_shipping']",269998830,DX ELECTRONICA,"['normal', 'credits_profile', 'messages_as_seller']",5_green,platinum,2298,29412,0.03,0.02,0.95,31710,60 days,3482,60 days,0.0045,17,60 days,0.0185,67,60 days,0.0007,3,6,4648.07,48.35,7244,5
MLA1125382979,Malla Reemplazo Correa Mi Band M3 M4 Silicona Pulsera,852706-MLA50349008542_062022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1125382979-malla-reemplazo-correa-mi-band-m3-m4-silicona-pulsera-_JM,MLA417313,MLA-WATCH_BANDS,50,689.0,250,100,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['COLOR'],cross_docking,False,False,['self_service_in'],251272080,TECNOPEDIDO,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,2446,24454,0.03,0.03,0.94,26900,60 days,4257,60 days,0.0117,56,60 days,0.005,21,60 days,0.0033,16,6,170.36,48.35,6941,5
MLA1105513653,Cadena Y Dije Caras Teatro Tragedia Comedia Plata 925 Regalo,992607-MLA47669021838_092021,gold_special,https://articulo.mercadolibre.com.ar/MLA-1105513653-cadena-y-dije-caras-teatro-tragedia-comedia-plata-925-regalo-_JM,MLA1436,MLA-NECKLACES,1,4950.0,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']","['COLOR', 'Largo cadena']",xd_drop_off,False,False,"['MLA-chg-threshold-ago-22', 'self_service_in']",295406568,ESMERALDAJOYASYRELOJES,"['normal', 'credits_profile', 'messages_as_seller']",5_green,platinum,279,6076,0.02,0.02,0.96,6355,60 days,1199,60 days,0.0039,5,60 days,0.0025,3,60 days,0.0039,5,6,1223.89,48.35,6787,5
MLA1127609841,Reloj Hombre Digital Aiwa Time Luz Sumergible 50m Cronometro,699691-MLA49355223409_032022,gold_pro,https://articulo.mercadolibre.com.ar/MLA-1127609841-reloj-hombre-digital-aiwa-time-luz-sumergible-50m-cronometro-_JM,MLA1442,MLA-WRISTWATCHES,2,5398.8,5,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']","['STRAP_COLOR', 'BEZEL_COLOR', 'STRAP_COLOR', 'BEZEL_COLOR', 'BEZEL_COLOR']",xd_drop_off,False,False,['self_service_in'],2423700,DK IMPORTADORES,"['normal', 'credits_priority_2', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",5_green,platinum,1244,17380,0.02,0.03,0.95,18624,60 days,1494,60 days,0.0068,11,60 days,0.0042,6,60 days,0.0031,5,6,899.8,0.0,6955,16
