id,title,thumbnail_id,listing_type_id,permalink,category_id,domain_id,order_backend,price,sold_quantity,available_quantity,tags,shipping__logistic_type,shipping__mode,shipping__store_pick_up,shipping__free_shipping,shipping__tags,seller__id,seller__nickname,seller__car_dealer,seller__tags,seller__car_dealer_logo,seller__seller_reputation__level_id,seller__seller_reputation__power_seller_status,seller__seller_reputation__transactions__canceled,seller__seller_reputation__transactions__completed,seller__seller_reputation__transactions__ratings__negative,seller__seller_reputation__transactions__ratings__neutral,seller__seller_reputation__transactions__ratings__positive,seller__seller_reputation__transactions__total,seller__seller_reputation__metrics__sales__period,seller__seller_reputation__metrics__sales__completed,seller__seller_reputation__metrics__claims__period,seller__seller_reputation__metrics__claims__rate,seller__seller_reputation__metrics__claims__value,seller__seller_reputation__metrics__delayed_handling_time__period,seller__seller_reputation__metrics__delayed_handling_time__rate,seller__seller_reputation__metrics__delayed_handling_time__value,seller__seller_reputation__metrics__cancellations__period,seller__seller_reputation__metrics__cancellations__rate,seller__seller_reputation__metrics__cancellations__value,installments__quantity,installments__amount,installments__rate,days_remaining,years_active
MLA734342451,Estuche Plástico Porta 4 Pilas Aaa - Envíos,958876-MLA31020940675_062019,gold_special,https://articulo.mercadolibre.com.ar/MLA-734342451-estuche-plastico-porta-4-pilas-aaa-envios-_JM,MLA1914,MLA-PHOTOGRAPHY_ACCESSORIES_AND_SPARE_PARTS,2,499.0,200,50,"['standard_price_by_channel', 'brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],111621,WEST,False,"['normal', 'credits_priority_4', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,763,13960,0.01,0.01,0.98,14723,60 days,1675,60 days,0.0073,13,60 days,0.0099,16,60 days,0.0022,4,6.0,123.38,48.35,5600,23
MLA651036813,"Marco A4 21x30 Cm Para Diploma, Lamina (negro)",784815-MLA25301436988_012017,gold_special,https://articulo.mercadolibre.com.ar/MLA-651036813-marco-a4-21x30-cm-para-diploma-lamina-negro-_JM,MLA1634,MLA-PICTURE_FRAMES,3,1500.0,500,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment']",not_specified,not_specified,False,False,['me2_available'],58107519,KOS DECO,False,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,silver,44,900,0.01,0.04,0.95,944,60 days,93,60 days,0.0,1,60 days,0.0,0,60 days,0.0,0,6.0,370.88,48.35,5090,15
MLA915653667,Tarjeta Memoria Micro Sandisk Oficial Nintendo Switch 256gb,646263-MLA45522189616_042021,gold_special,https://articulo.mercadolibre.com.ar/MLA-915653667-tarjeta-memoria-micro-sandisk-oficial-nintendo-switch-256gb-_JM,MLA9467,MLA-MEMORY_CARDS,4,26590.0,25,1,"['extended_warranty_eligible', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",9593242,GALGA NETWORK,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,2478,32515,0.02,0.02,0.96,34993,60 days,5579,60 days,0.0084,51,60 days,0.0066,38,60 days,0.0011,7,6.0,6574.38,48.35,6617,11
MLA614774979,Tripode Monopie Profesional Viajero Beike Q999s 1.45mt Univ,684825-MLA31351282278_072019,gold_special,https://articulo.mercadolibre.com.ar/MLA-614774979-tripode-monopie-profesional-viajero-beike-q999s-145mt-univ-_JM,MLA62527,MLA-CAMERA_TRIPODS,5,34999.9,500,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'self_service_in', 'mandatory_free_shipping']",89819835,TEKHNOLOGIA,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,628,9891,0.01,0.01,0.98,10519,60 days,1739,60 days,0.0113,21,60 days,0.0066,11,60 days,0.0048,9,6.0,8653.73,48.35,5632,17
MLA842214755,Cargador Sony Dual Np-f330 Np-f530 Np-f550 Np-f570 Np-f770,807697-MLA41003514043_032020,gold_special,https://articulo.mercadolibre.com.ar/MLA-842214755-cargador-sony-dual-np-f330-np-f530-np-f550-np-f570-np-f770-_JM,MLA10477,MLA-CAMERA_CHARGERS,6,21762.0,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",240552793,NEW.SYSTEM,False,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,602,5619,0.05,0.02,0.93,6221,60 days,840,60 days,0.0099,9,60 days,0.0,0,60 days,0.0,0,6.0,5380.65,48.35,6215,6
MLA1152356258,Impresión Revelado Fotos X10u  13x18cm - Envios En El Dia,789096-MLA52530202331_112022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1152356258-impresion-revelado-fotos-x10u-13x18cm-envios-en-el-dia-_JM,MLA36496,MLA-PHOTO_ALBUMS,7,1390.0,25,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,False,['self_service_in'],772972635,COPIAS VIAMONTE,False,"['normal', 'credits_profile', 'messages_as_seller']",,5_green,platinum,144,2207,0.01,0.01,0.98,2351,60 days,567,60 days,0.0082,5,60 days,0.0519,23,60 days,0.0,1,6.0,343.68,48.35,7106,1
MLA617049934,Album Vertigo 15x21 100 Foto Tapa Estrella Microcentro Lelab,634534-MLA43824131920_102020,gold_special,https://articulo.mercadolibre.com.ar/MLA-617049934-album-vertigo-15x21-100-foto-tapa-estrella-microcentro-lelab-_JM,MLA36496,MLA-PHOTO_ALBUMS,8,1759.98,500,1,"['dragged_bids_and_visits', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],45691061,STORELELABSKYLIGHT,False,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,3375,62025,0.02,0.02,0.96,65400,60 days,9700,60 days,0.0091,94,60 days,0.0095,91,60 days,0.0089,92,6.0,435.16,48.35,4799,18
MLA881824626,Tripode Gorila Camara Reflex Nikon Canon Sony Kingpod  S5,664179-MLA43641822344_102020,gold_special,https://articulo.mercadolibre.com.ar/MLA-881824626-tripode-gorila-camara-reflex-nikon-canon-sony-kingpod-s5-_JM,MLA62527,MLA-CAMERA_TRIPODS,9,7615.46,25,500,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'standard_price_by_channel', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,"['MLA-chg-threshold-Feb-23', 'self_service_in']",156168198,AMITOSAI STORES,False,"['normal', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,1773,24527,0.01,0.02,0.97,26300,60 days,2927,60 days,0.0047,15,60 days,0.0086,26,60 days,0.0009,3,6.0,1882.92,48.35,6426,8
MLA1133109513,Portarretratos Marco De Plastico Metalizado 13x18 Pf2417.5 ,644598-MLA49718648616_042022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1133109513-portarretratos-marco-de-plastico-metalizado-13x18-pf24175-_JM,MLA1634,MLA-PICTURE_FRAMES,10,1200.0,50,1,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",drop_off,me2,False,False,['self_service_in'],1067363923,QUELO FANTASIA,False,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,153,2786,0.07,0.0,0.93,2939,60 days,1292,60 days,0.0051,7,60 days,0.0128,17,60 days,0.0,1,6.0,296.7,48.35,6992,1
MLA763135060,Espiga Adaptador 3/8 A 1/4 - Envio A Todo El Pais,939836-MLA48180990083_112021,gold_special,https://articulo.mercadolibre.com.ar/MLA-763135060-espiga-adaptador-38-a-14-envio-a-todo-el-pais-_JM,MLA38270,MLA-LENS_ADAPTER_RINGS,11,1487.63,25,1,"['loyalty_discount_eligible', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,['self_service_in'],97756565,ENKACCESORIOS,False,"['normal', 'credits_priority_4', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,147,3003,0.0,0.01,0.99,3150,60 days,591,60 days,0.0,1,60 days,0.0017,1,60 days,0.0,0,6.0,367.82,48.35,5774,16
MLA1101160016,Fondo Infinito Blanco 3 X 4 Mts -  C/estructrura ,668550-MLA44726560038_012021,gold_special,https://articulo.mercadolibre.com.ar/MLA-1101160016-fondo-infinito-blanco-3-x-4-mts-cestructrura-_JM,MLA411870,MLA-PHOTOGRAPHY_BACKDROPS,12,17999.0,50,500,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",drop_off,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",46138418,ZYKE PRODUCCIONES,False,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,409,4015,0.03,0.02,0.95,4424,60 days,711,60 days,0.0105,8,60 days,0.0702,50,60 days,0.0,0,6.0,4450.25,48.35,6762,12
MLA1173110953,Bolsa De Celular Protectora Agua Waterproof Funda Sumergible,719500-MLA51632160828_092022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1173110953-bolsa-de-celular-protectora-agua-waterproof-funda-sumergible-_JM,MLA17966,MLA-WATERPROOF_CAMERA_CASES,13,619.0,50,500,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],164848754,MEGACUPER11,False,"['normal', 'credits_priority_2', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,1184,22723,0.02,0.03,0.95,23907,60 days,3859,60 days,0.0062,25,60 days,0.0138,47,60 days,0.0037,15,6.0,153.05,48.35,7146,8
MLA1128332514,Album 100 Fotos 15x21 Escoces New Album,622870-MLA49406878394_032022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1128332514-album-100-fotos-15x21-escoces-new-album-_JM,MLA36496,MLA-PHOTO_ALBUMS,14,2878.0,25,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,['fulfillment'],1089278578,GLB MACHINERY,False,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,77,1928,0.0,0.0,1.0,2005,60 days,543,60 days,0.0,2,60 days,0.0037,2,60 days,0.0,0,6.0,711.59,48.35,6960,0
MLA867465131,Porta Retratos Fotos - Ideal Para Regalos,741798-MLA43672026702_102020,gold_special,https://articulo.mercadolibre.com.ar/MLA-867465131-porta-retratos-fotos-ideal-para-regalos-_JM,MLA1634,MLA-PICTURE_FRAMES,15,1499.0,50,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,False,[],31183165,IVANTRINCADO,False,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,149,2409,0.01,0.02,0.97,2558,60 days,402,60 days,0.0,1,60 days,0.0,0,60 days,0.0,0,6.0,370.63,48.35,6344,12
MLA866049550,Album Bebe Estampado P/100 Fotos 13 X 18 Cm (pp57100/bb),741799-MLA44929013400_022021,gold_special,https://articulo.mercadolibre.com.ar/MLA-866049550-album-bebe-estampado-p100-fotos-13-x-18-cm-pp57100bb-_JM,MLA36496,MLA-PHOTO_ALBUMS,16,1560.0,100,1,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,['self_service_in'],45680248,LATITUD-ZERO,False,"['normal', 'credits_priority_4', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,125,3062,0.01,0.01,0.98,3187,60 days,791,60 days,0.0049,4,60 days,0.0,0,60 days,0.0,2,6.0,385.71,48.35,6711,12
MLA1166894140,Porta Retrato Día De La Madre Regalo Oferta Fibrofácil X10u,736812-MLA51504792432_092022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1166894140-porta-retrato-dia-de-la-madre-regalo-oferta-fibrofacil-x10u-_JM,MLA1634,MLA-PICTURE_FRAMES,17,1490.0,5,50,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,False,[],314710103,FAMILYCREACIONESOK,False,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,112,3320,0.02,0.03,0.95,3432,60 days,604,60 days,0.0,1,60 days,0.0343,20,60 days,0.0,1,6.0,368.4,48.35,7137,4
MLA864191598,Repuesto 4 Motores Syma Motor X5c-1 Cw/ccw A/b X5c X5,985716-MLA42362034623_062020,gold_pro,https://articulo.mercadolibre.com.ar/MLA-864191598-repuesto-4-motores-syma-motor-x5c-1-cwccw-ab-x5c-x5-_JM,MLA413445,MLA-ELECTRONIC_ACCESSORIES_AND_SPARE_PARTS,18,8518.83,5,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'standard_price_by_channel', 'immediate_payment', 'cart_eligible']",drop_off,me2,False,True,"['MLA-chg-threshold-feb-22', 'mandatory_free_shipping']",82264400,COMPEX-SISTEMAS,False,"['normal', 'credits_priority_4', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",,5_green,platinum,204,2272,0.01,0.01,0.98,2476,60 days,494,60 days,0.0111,6,60 days,0.0039,2,60 days,0.0055,3,6.0,1419.81,0.0,6327,17
MLA1113803248,Funda  Reflex Pecari Para Nikon D5600 D5400  D3400 D3100,860861-MLA51312645391_082022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1113803248-funda-reflex-pecari-para-nikon-d5600-d5400-d3400-d3100-_JM,MLA50089,MLA-CAMERA_CASES,19,3400.0,25,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],8854257,BG ELECTRONICA,False,"['normal', 'credits_priority_4', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,604,16521,0.01,0.02,0.97,17125,60 days,2381,60 days,0.0052,13,60 days,0.0024,5,60 days,0.0036,9,6.0,840.65,48.35,6846,20
MLA914153611,1bateria P/ Canon Nb-10l Sx40 Sx50 G15 G16 Sx60 G15 Sx-50,904959-MLA45393308105_032021,gold_special,https://articulo.mercadolibre.com.ar/MLA-914153611-1bateria-p-canon-nb-10l-sx40-sx50-g15-g16-sx60-g15-sx-50-_JM,MLA5649,MLA-CAMERA_BATTERIES,20,6031.23,100,200,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,False,"['MLA-chg-threshold-Feb-23', 'self_service_in']",5982313,ERCO-TECH,False,"['normal', 'credits_priority_4', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,427,7084,0.01,0.01,0.98,7511,60 days,800,60 days,0.0071,6,60 days,0.0013,1,60 days,0.0071,6,6.0,1491.22,48.35,6606,15
MLA1120456363,Filtro Nd4 Medida 62mm Ø62,726910-MLA31047194214_062019,gold_special,https://articulo.mercadolibre.com.ar/MLA-1120456363-filtro-nd4-medida-62mm-62-_JM,MLA2893,MLA-LENS_FILTERS,21,1259.9,4,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_out'],89819835,TEKHNOLOGIA,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,628,9891,0.01,0.01,0.98,10519,60 days,1739,60 days,0.0113,21,60 days,0.0066,11,60 days,0.0048,9,6.0,311.51,48.35,6906,17
MLA675473988,"Disparador Intervalometro Canon T3i,t4i,t5i,60d,70d,80d",823711-MLA31049310127_062019,gold_special,https://articulo.mercadolibre.com.ar/MLA-675473988-disparador-intervalometro-canon-t3it4it5i60d70d80d-_JM,MLA411998,MLA-FLASH_TRIGGERS,22,17300.0,100,1,"['good_quality_picture', 'good_quality_thumbnail', 'standard_price_by_channel', 'brand_verified', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,True,['mandatory_free_shipping'],18211458,PATAGONIA_IMPORT,False,"['normal', 'credits_priority_4', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,gold,59,1163,0.0,0.01,0.99,1222,60 days,159,60 days,0.0,2,60 days,0.093,12,60 days,0.0,0,6.0,4277.43,48.35,5259,15
MLA861119154,20 Porta Retratos Acrílico 6x9,963317-MLA53101033976_122022,gold_special,https://articulo.mercadolibre.com.ar/MLA-861119154-20-porta-retratos-acrilico-6x9-_JM,MLA1634,MLA-PICTURE_FRAMES,23,1200.0,50,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'standard_price_by_channel', 'immediate_payment', 'cart_eligible']",cross_docking,me2,False,False,['self_service_in'],209718127,ESDA6891974,False,"['normal', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,154,5108,0.0,0.02,0.98,5262,60 days,909,60 days,0.0,1,60 days,0.0113,10,60 days,0.0,0,6.0,296.7,48.35,6312,6
MLA771104660,35 Porta Retratos Acrílico 10x15 Souvenir Fact Acrilonline,714520-MLA41241737119_032020,gold_special,https://articulo.mercadolibre.com.ar/MLA-771104660-35-porta-retratos-acrilico-10x15-souvenir-fact-acrilonline-_JM,MLA1634,MLA-PICTURE_FRAMES,24,4263.0,25,500,"['good_quality_picture', 'good_quality_thumbnail', 'standard_price_by_channel', 'brand_verified', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],8902237,ACRIL ONLINE,False,"['normal', 'credits_active_borrower', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",,5_green,platinum,264,8118,0.0,0.02,0.98,8382,60 days,1017,60 days,0.0028,3,60 days,0.0178,17,60 days,0.0,0,6.0,1054.03,48.35,5833,20
MLA918150409,Portaretrato Multiple Madera Cuadro Para 4 Fotos 13x18cm Vgo,856613-MLA45726036867_042021,gold_special,https://articulo.mercadolibre.com.ar/MLA-918150409-portaretrato-multiple-madera-cuadro-para-4-fotos-13x18cm-vgo-_JM,MLA1634,MLA-PICTURE_FRAMES,25,4999.0,250,1,"['standard_price_by_channel', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'self_service_out']",186922121,FULL REGALOS,False,"['normal', 'credits_priority_4', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",,5_green,platinum,4106,86543,0.03,0.02,0.95,90649,60 days,22310,60 days,0.0013,32,60 days,0.0,0,60 days,0.0,0,6.0,1236.0,48.35,6634,7
MLA912449128,Bateria Lp-e6 P/ Eos 80d 7d 70d 6d 60d 5dsr 5d Mark Iv,849184-MLA53263768577_012023,gold_special,https://articulo.mercadolibre.com.ar/MLA-912449128-bateria-lp-e6-p-eos-80d-7d-70d-6d-60d-5dsr-5d-mark-iv-_JM,MLA5649,MLA-CAMERA_BATTERIES,26,9399.99,150,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",196161500,ULTRA.CAM,False,"['normal', 'eshop', 'credits_priority_4', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,650,6863,0.02,0.02,0.96,7513,60 days,1023,60 days,0.0054,6,60 days,0.0009,1,60 days,0.0,0,6.0,2324.15,48.35,6594,7
MLA867429119,Cargador + Bateria Sony A6300 A6400 A6500 A3500 A5000 A3000,915661-MLA42601896251_072020,gold_special,https://articulo.mercadolibre.com.ar/MLA-867429119-cargador-bateria-sony-a6300-a6400-a6500-a3500-a5000-a3000-_JM,MLA10477,MLA-CAMERA_CHARGERS,27,18400.0,5,1,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",240552793,NEW.SYSTEM,False,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,602,5619,0.05,0.02,0.93,6221,60 days,840,60 days,0.0099,9,60 days,0.0,0,60 days,0.0,0,6.0,4549.4,48.35,6343,6
MLA886645402,Adaptador Gopro De Montaje Para Trípode Rosca 1/4,618150-MLA43980928847_112020,gold_special,https://articulo.mercadolibre.com.ar/MLA-886645402-adaptador-gopro-de-montaje-para-tripode-rosca-14-_JM,MLA416685,MLA-ACTION_CAMERA_MOUNTS,28,749.0,5,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,['self_service_in'],661660917,ONEWORLD SRL,False,"['normal', 'credits_profile', 'messages_as_seller']",,5_green,platinum,165,2820,0.04,0.01,0.95,2985,60 days,441,60 days,0.0085,4,60 days,0.0199,8,60 days,0.0,2,6.0,185.19,48.35,6459,2
MLA752148997,10 Porta Retratos De Acrílico 20x30 Factura Acrilonline,965218-MLA41239914731_032020,gold_special,https://articulo.mercadolibre.com.ar/MLA-752148997-10-porta-retratos-de-acrilico-20x30-factura-acrilonline-_JM,MLA1634,MLA-PICTURE_FRAMES,29,7276.5,250,250,"['standard_price_by_channel', 'brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,"['MLA-chg-threshold-Feb-23', 'self_service_in']",8902237,ACRIL ONLINE,False,"['normal', 'credits_active_borrower', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",,5_green,platinum,264,8118,0.0,0.02,0.98,8382,60 days,1017,60 days,0.0028,3,60 days,0.0178,17,60 days,0.0,0,6.0,1799.11,48.35,5853,20
MLA872678451,Cargador P/ Np-f570 Np-f970 Fm500 Ccd-tr67 Dcr-pc7 Mvc-fd5,689739-MLA43124524804_082020,gold_special,https://articulo.mercadolibre.com.ar/MLA-872678451-cargador-p-np-f570-np-f970-fm500-ccd-tr67-dcr-pc7-mvc-fd5-_JM,MLA10477,MLA-CAMERA_CHARGERS,30,13923.0,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",240552793,NEW.SYSTEM,False,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,602,5619,0.05,0.02,0.93,6221,60 days,840,60 days,0.0099,9,60 days,0.0,0,60 days,0.0,0,6.0,3442.46,48.35,6374,6
MLA1149072846,Filtro Tiffen Uv 67mm Protector Made In Usa Canon - Nikon,724571-MLA50946917429_072022,gold_pro,https://articulo.mercadolibre.com.ar/MLA-1149072846-filtro-tiffen-uv-67mm-protector-made-in-usa-canon-nikon-_JM,MLA2893,MLA-LENS_FILTERS,31,10818.81,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",5982313,ERCO-TECH,False,"['normal', 'credits_priority_4', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,427,7084,0.01,0.01,0.98,7511,60 days,800,60 days,0.0071,6,60 days,0.0013,1,60 days,0.0071,6,6.0,1803.13,0.0,7095,15
