id,title,thumbnail_id,listing_type_id,permalink,category_id,domain_id,order_backend,price,sold_quantity,available_quantity,tags,shipping__logistic_type,shipping__mode,shipping__store_pick_up,shipping__free_shipping,shipping__tags,seller__id,seller__nickname,seller__tags,seller__seller_reputation__level_id,seller__seller_reputation__power_seller_status,seller__seller_reputation__transactions__canceled,seller__seller_reputation__transactions__completed,seller__seller_reputation__transactions__ratings__negative,seller__seller_reputation__transactions__ratings__neutral,seller__seller_reputation__transactions__ratings__positive,seller__seller_reputation__transactions__total,seller__seller_reputation__metrics__sales__period,seller__seller_reputation__metrics__sales__completed,seller__seller_reputation__metrics__claims__period,seller__seller_reputation__metrics__claims__rate,seller__seller_reputation__metrics__claims__value,seller__seller_reputation__metrics__delayed_handling_time__period,seller__seller_reputation__metrics__delayed_handling_time__rate,seller__seller_reputation__metrics__delayed_handling_time__value,seller__seller_reputation__metrics__cancellations__period,seller__seller_reputation__metrics__cancellations__rate,seller__seller_reputation__metrics__cancellations__value,installments__quantity,installments__amount,installments__rate,days_remaining,years_active
MLA1218578176,Cepillo Stylish Gama Keration Brush 3d 1300w Secador Cabello,789597-MLA51917159767_102022,gold_special,https://www.mercadolibre.com.ar/cepillo-stylish-gama-keration-brush-3d-1300w-secador-cabello/p/MLA19742751,MLA409559,MLA-ELECTRIC_HAIR_BRUSHES,35,17500.0,500,150,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'self_service_in', 'mandatory_free_shipping']",199787803,ELENADIFUSION,"['normal', 'eshop', 'credits_profile', 'messages_as_seller']",5_green,platinum,3245,57178,0.02,0.03,0.95,60423,60 days,8548,60 days,0.004,36,60 days,0.0041,36,60 days,0.0045,41,6,4326.88,48.35,7185,7
MLA866164701,Lash Original Kit Permanente + Lifting + Color + Accesorios,835569-MLA53880568554_022023,gold_pro,https://articulo.mercadolibre.com.ar/MLA-866164701-lash-original-kit-permanente-lifting-color-accesorios-_JM,MLA389327,MLA-EYELASH_EXTENSIONS,36,8938.0,250,50,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']",xd_drop_off,me2,False,True,"['self_service_out', 'mandatory_free_shipping']",60708999,SHARON0196,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,129,2321,0.06,0.05,0.89,2450,60 days,658,60 days,0.0043,3,60 days,0.0769,49,60 days,0.0043,3,6,1489.67,0.0,6336,14
MLA1344778648,Estrella Algodón Super Máxima Suavidad X 400 Grs,654325-MLA31063433474_062019,gold_special,https://www.mercadolibre.com.ar/estrella-algodon-super-maxima-suavidad-x-400-grs/p/MLA20721445,MLA413223,MLA-HYDROPHILIC_COTTON,37,1105.18,5,1,"['brand_verified', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",xd_drop_off,me2,False,False,['self_service_in'],187283537,FARMACIAS LASANTE,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,382,6247,0.03,0.01,0.96,6629,60 days,2396,60 days,0.0071,18,60 days,0.0196,42,60 days,0.0083,21,6,273.26,48.35,7291,7
MLA1333501170, Sérum Kérastase Résistance Sérum Thérapiste Reparación De 30ml,812120-MLA53481203857_012023,gold_pro,https://www.mercadolibre.com.ar/serum-kerastase-resistance-serum-therapiste-reparacion-de-30ml/p/MLA19153854,MLA29893,MLA-HAIR_TREATMENTS,38,11145.0,25,1,"['3x_campaign', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'mandatory_free_shipping']",608885756,MERCADOLIBRE SUPERMERCADO_AR,"['brand', 'large_seller', 'credits_profile', 'messages_as_seller']",5_green,platinum,35034,576394,0.04,0.0,0.96,611428,60 days,52506,60 days,0.001,59,60 days,0.0,0,60 days,0.0,0,3,3715.0,0.0,7281,2
MLA1137834420,Parfums Grès Cabotine Edt 100 ml Para  Mujer,802484-MLA52219815931_102022,gold_special,https://www.mercadolibre.com.ar/parfums-gres-cabotine-edt-100ml-para-mujer/p/MLA19035976,MLA1271,MLA-PERFUMES,39,15819.0,50,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",drop_off,me2,False,True,['mandatory_free_shipping'],151738934,KOZBRAND,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,129,1698,0.05,0.0,0.95,1827,60 days,423,60 days,0.0111,5,60 days,0.0904,39,60 days,0.0111,5,6,3911.25,48.35,7077,9
MLA1148592528,Gel/serum Fortalecedor Facial Diario Con Ácido Hialurónico Vichy Mineral 89 Día/noche Para Todo Tipo De Piel De 50ml,988159-MLA52218937231_102022,gold_special,https://www.mercadolibre.com.ar/gelserum-fortalecedor-facial-diario-con-acido-hialuronico-vichy-mineral-89-dianoche-para-todo-tipo-de-piel-de-50ml/p/MLA18964459,MLA392452,MLA-FACIAL_SKIN_CARE_PRODUCTS,40,7928.0,150,1,"['standard_price_by_channel', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'MLA-chg-threshold-feb-22']",579982093,FARMACIA PACHECO,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,804,14041,0.1,0.03,0.87,14845,60 days,3728,60 days,0.0076,30,60 days,0.0026,10,60 days,0.0104,41,6,1960.2,48.35,7130,2
MLA1150175249,Isdin Fotoprotector Spf50+ Fusion Water Toque Seco X 50 Ml,790529-MLA53244254168_012023,gold_special,https://www.mercadolibre.com.ar/isdin-fotoprotector-spf50-fusion-water-toque-seco-x-50-ml/p/MLA19509077,MLA392400,MLA-SUNSCREENS,41,6490.0,500,500,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",cross_docking,me2,False,False,"['MLA-chg-threshold-Feb-23', 'self_service_out']",114479414,FARMACIALELOIR,"['normal', 'credits_profile', 'messages_as_seller']",5_green,platinum,5109,109485,0.02,0.02,0.96,114594,60 days,17060,60 days,0.012,215,60 days,0.0684,1126,60 days,0.0043,77,6,1604.65,48.35,7099,10
MLA907293903,Promoter Liposomas Spray Crecimiento Cejas Pestañas Exel,765597-MLA44818345348_022021,gold_special,https://articulo.mercadolibre.com.ar/MLA-907293903-promoter-liposomas-spray-crecimiento-cejas-pestanas-exel-_JM,MLA29903,MLA-MAKEUP,42,3290.0,500,100,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],113911875,NOUVELLE.BELLEZA,"['normal', 'credits_priority_4', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,576,24700,0.01,0.01,0.98,25276,60 days,3627,60 days,0.0013,5,60 days,0.002,7,60 days,0.0045,17,6,813.45,48.35,6553,10
MLA1307084884,Algodon Hidrofilo Doncella X 500 Gramos,738277-MLA47804669698_102021,gold_special,https://www.mercadolibre.com.ar/algodon-hidrofilo-doncella-x-500-gramos/p/MLA19936823,MLA413223,MLA-HYDROPHILIC_COTTON,43,900.0,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']",xd_drop_off,me2,False,False,['self_service_out'],343423592,MEDISTOREINSUMOSMEDICOS,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,gold,21,720,0.05,0.0,0.95,741,60 days,192,60 days,0.0,0,60 days,0.0,0,60 days,0.0,0,6,222.53,48.35,7257,4
MLA1291331874,Protector Térmico Caviar Fidelité 120ml.,639363-MLA31618750230_072019,gold_special,https://www.mercadolibre.com.ar/protector-termico-caviar-fidelite-120ml/p/MLA20004814,MLA388015,MLA-HAIR_FIXATIVES,44,1769.0,25,1,"['supermarket_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'standard_price_by_channel', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'self_service_out']",193644313,SELLER.PRO,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,3008,67307,0.02,0.02,0.96,70315,60 days,13852,60 days,0.0074,108,60 days,0.0158,205,60 days,0.0044,64,6,437.39,48.35,7242,7
MLA1157340111,Cher. Dieciocho Edp 100 ml Para  Mujer,772651-MLA50785108955_072022,gold_pro,https://www.mercadolibre.com.ar/cher-dieciocho-edp-100ml-para-mujer/p/MLA19464946,MLA1271,MLA-PERFUMES,45,7990.0,250,1,"['good_quality_picture', 'good_quality_thumbnail', 'moderation_penalty', 'mshops_3x_campaign', '3x_campaign', 'brand_verified', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'MLA-chg-threshold-ago-22']",605419635,CDIMEXSA,"['brand', 'large_seller', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,675,15189,0.03,0.01,0.96,15864,60 days,2777,60 days,0.0,1,60 days,0.0,0,60 days,0.0,0,3,2663.33,0.0,7118,2
MLA1150062739,Agua Micelar De Rosas Garnier Skin Active Facial 400ml,848968-MLA47631395304_092021,gold_special,https://www.mercadolibre.com.ar/agua-micelar-de-rosas-garnier-skin-active-facial-400ml/p/MLA19504607,MLA392393,MLA-MAKEUP_REMOVERS,46,2241.0,500,50,"['good_quality_picture', 'good_quality_thumbnail', 'supermarket_eligible', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",fulfillment,me2,False,False,['fulfillment'],608885756,MERCADOLIBRE SUPERMERCADO_AR,"['brand', 'large_seller', 'credits_profile', 'messages_as_seller']",5_green,platinum,35034,576394,0.04,0.0,0.96,611428,60 days,52506,60 days,0.001,59,60 days,0.0,0,60 days,0.0,0,6,554.09,48.35,7099,2
MLA1263502541,Idraet Locion Salicilica Peeling Acne Exfoliante Comedones,990044-MLA49880295315_052022,gold_special,https://www.mercadolibre.com.ar/idraet-locion-salicilica-peeling-acne-exfoliante-comedones/p/MLA19845579,MLA392452,MLA-FACIAL_SKIN_CARE_PRODUCTS,47,2039.0,50,1,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",fulfillment,me2,False,False,['fulfillment'],364128724,PUNTO_ESTETICA,"['normal', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",5_green,platinum,440,14622,0.01,0.01,0.98,15062,60 days,2965,60 days,0.0,1,60 days,0.0,0,60 days,0.0,0,6,504.14,48.35,7215,4
MLA1162569557,X12 Strass Autoadhesivas Gemas Rostro Cara Cuerpo Decoración,941453-MLA52204614359_102022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1162569557-x12-strass-autoadhesivas-gemas-rostro-cara-cuerpo-decoracion-_JM,MLA455926,MLA-MAKEUP,48,1399.0,500,150,"['good_quality_picture', 'good_quality_thumbnail', 'standard_price_by_channel', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],501615772,BEAUTIFULL REGALOS,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,20882,436511,0.07,0.04,0.89,457393,60 days,56920,60 days,0.0067,402,60 days,0.0351,1983,60 days,0.0012,76,6,345.9,48.35,7128,3
MLA1279974511,Gel Intimo Anal Efecto Relajante Lubricante Lube Sex,951427-MLA42351669695_062020,gold_special,https://www.mercadolibre.com.ar/gel-intimo-anal-efecto-relajante-lubricante-lube-sex/p/MLA19971436,MLA400500,MLA-PERSONAL_LUBRICANTS_AND_GELS,49,1012.88,50,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",fulfillment,me2,False,False,['fulfillment'],735862928,LELO ARGENTINA,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,171,2584,0.0,0.0,1.0,2755,60 days,731,60 days,0.0,2,60 days,0.0376,28,60 days,0.0,0,6,250.43,48.35,7227,1
MLA1150940144,Valcatil Max P/ Caída Del Pelo X 120 Cáps. Blandas,662993-MLA44393760685_122020,gold_special,https://www.mercadolibre.com.ar/valcatil-max-p-caida-del-pelo-x-120-caps-blandas/p/MLA19513470,MLA29893,MLA-HAIR_TREATMENTS,50,8289.0,500,150,"['good_quality_picture', 'good_quality_thumbnail', 'standard_price_by_channel', 'brand_verified', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",cross_docking,me2,True,True,"['fs_removed_by_tagger', 'self_service_in', 'mandatory_free_shipping']",377840555,FARMACIA SELMA,"['brand', 'large_seller', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,20114,485655,0.04,0.02,0.94,505769,60 days,85379,60 days,0.002,181,60 days,0.0028,235,60 days,0.0056,498,6,2049.46,48.35,7104,4
MLA1123116295,Targel Plus - Champú Anticaspa,873661-MLA51488578452_092022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1123116295-targel-plus-champu-anticaspa-_JM,MLA414007,MLA-HAIR_SHAMPOOS_AND_CONDITIONERS,1,3017.0,500,250,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,[],442598179,LAGOS LABORATORIOS,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,448,13050,0.02,0.01,0.97,13498,60 days,1423,60 days,0.0033,5,60 days,0.0887,123,60 days,0.0,1,6,745.95,48.35,6924,3
MLA1275674392,Enjuague Bucal Listerine® cool Mint Frescura Intensa X 500ml,604492-MLA49129025340_022022,gold_special,https://www.mercadolibre.com.ar/enjuague-bucal-listerinecool-mint-frescura-intensa-x-500ml/p/MLA19959150,MLA409318,MLA-MOUTHWASHES,2,1119.9,150,1,"['good_quality_picture', 'good_quality_thumbnail', 'supermarket_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,['fulfillment'],608885756,MERCADOLIBRE SUPERMERCADO_AR,"['brand', 'large_seller', 'credits_profile', 'messages_as_seller']",5_green,platinum,35034,576394,0.04,0.0,0.96,611428,60 days,52506,60 days,0.001,59,60 days,0.0,0,60 days,0.0,0,6,276.9,48.35,7223,2
MLA1292479271,Afeitadora Y Cortadora De Pelo Philco Grooming Kit 5 En 1 Cb8870pn Negra 220v,656906-MLA48686280722_122021,gold_special,https://www.mercadolibre.com.ar/afeitadora-y-cortadora-de-pelo-philco-grooming-kit-5-en-1-cb8870pn-negra-220v/p/MLA18616568,MLA431603,MLA-HAIR_CLIPPERS,3,8490.0,500,500,"['good_quality_picture', 'good_quality_thumbnail', 'dragged_bids_and_visits', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",4641264,PHOTOSTORE,"['normal', 'eshop', 'mshops', 'medium_seller', 'credits_profile', 'messages_as_seller']",5_green,platinum,18644,279164,0.06,0.03,0.91,297808,60 days,49375,60 days,0.0119,624,60 days,0.0035,176,60 days,0.008,420,6,2099.15,48.35,7244,21
MLA919596457,Protector Solar Eucerin Oil Control Fps 50 Toque Seco En Gel Crema De 50 ml,838832-MLA44740439323_012021,gold_special,https://www.mercadolibre.com.ar/protector-solar-eucerin-oil-control-fps50-toque-seco-en-gel-crema-de-50ml/p/MLA16048275,MLA392400,MLA-SUNSCREENS,4,4369.0,500,500,"['good_quality_picture', 'good_quality_thumbnail', 'standard_price_by_channel', 'supermarket_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'self_service_out']",377840555,FARMACIA SELMA,"['brand', 'large_seller', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,20114,485655,0.04,0.02,0.94,505769,60 days,85379,60 days,0.002,181,60 days,0.0028,235,60 days,0.0056,498,6,1080.24,48.35,6644,4
MLA1177774248,Giesso The Series Collection 01 Edt 100 ml Para  Hombre,754967-MLA52223845580_102022,gold_special,https://www.mercadolibre.com.ar/giesso-the-series-collection-01-edt-100ml-para-hombre/p/MLA18925313,MLA1271,MLA-PERFUMES,5,6021.0,25,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,False,['self_service_out'],108427506,OLIVERIO GIFTSHOP,"['normal', 'credits_profile', 'messages_as_seller']",5_green,silver,9,185,0.0,0.0,1.0,194,60 days,75,60 days,0.0,0,60 days,0.0,0,60 days,0.0,1,6,1488.69,48.35,7258,10
MLA817530884,Pestañas Magnéticas X 3 Modelos Con Delineador Magnético ,631079-MLA49560149010_042022,gold_special,https://articulo.mercadolibre.com.ar/MLA-817530884-pestanas-magneticas-x-3-modelos-con-delineador-magnetico-_JM,MLA389262,MLA-FALSE_EYELASHES,6,4333.0,5000,250,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'self_service_in']",77061578,NAT_LINARES,"['normal', 'credits_priority_4', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,313,11068,0.0,0.0,1.0,11381,60 days,1448,60 days,0.0,1,60 days,0.0,0,60 days,0.0,0,6,1071.33,48.35,6059,13
MLA1146175295,Crema Anti-arrugas Con Ácido Hialurónico Zenza Cream Noche,651558-MLA52220013087_102022,gold_special,https://www.mercadolibre.com.ar/crema-anti-arrugas-con-acido-hialuronico-zenza-cream-noche/p/MLA18956619,MLA392452,MLA-FACIAL_SKIN_CARE_PRODUCTS,7,8990.0,200,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",1151534316,GUIJOREDGUIJORED,"['normal', 'credits_profile', 'messages_as_seller']",5_green,platinum,142,4470,0.11,0.04,0.85,4612,60 days,1847,60 days,0.0031,6,60 days,0.0077,14,60 days,0.0,0,6,2222.78,48.35,7071,0
MLA1214853495,Protector No Graso Oil Non Oil Aurill 375cm3 Acondicionador,988974-MLA31025046342_062019,gold_special,https://www.mercadolibre.com.ar/protector-no-graso-oil-non-oil-aurill-375cm3-acondicionador/p/MLA19700547,MLA414007,MLA-HAIR_SHAMPOOS_AND_CONDITIONERS,8,1311.0,250,1,"['good_quality_picture', 'good_quality_thumbnail', 'supermarket_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'self_service_in']",549899272,DISTRIPELCOSMETICOS,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,815,13272,0.09,0.02,0.89,14087,60 days,2681,60 days,0.0064,18,60 days,0.0081,21,60 days,0.0071,20,6,324.14,48.35,7182,2
MLA1287216154,Toallitas Húmedas Para Adultos Comodin 60 Unidades,642282-MLA46794237135_072021,gold_special,https://www.mercadolibre.com.ar/toallitas-humedas-para-adultos-comodin-60-unidades/p/MLA19937284,MLA416707,MLA-HYGIENIC_WET_WIPES,9,1200.0,0,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],430558519,FARMACIA ANDREU,"['normal', 'credits_priority_2', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,251,6308,0.01,0.01,0.98,6559,60 days,1038,60 days,0.0037,4,60 days,0.0158,16,60 days,0.0083,9,6,296.7,48.35,7237,3
MLA1280237907,Discos De Algodón Estrella X 80 U,868480-MLA46900956904_072021,gold_special,https://www.mercadolibre.com.ar/discos-de-algodon-estrella-x-80-u/p/MLA19975986,MLA413223,MLA-HYDROPHILIC_COTTON,10,450.0,100,500,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,True,False,['self_service_in'],191047873,PEDIDOSFARMA,"['brand', 'large_seller', 'eshop', 'credits_profile', 'messages_as_seller']",5_green,platinum,10221,208269,0.02,0.02,0.96,218490,60 days,32650,60 days,0.0041,143,60 days,0.0464,1345,60 days,0.0064,220,6,111.26,48.35,7228,7
MLA1288648230,Labial L'oréal Paris Ultra Matte Les Chocolats Infallible Color Candyman,816251-MLA48066534979_102021,gold_special,https://www.mercadolibre.com.ar/labial-loreal-paris-ultra-matte-les-chocolats-infallible-color-candyman/p/MLA12177922,MLA29883,MLA-LIPSTICKS,11,1496.0,50,1,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,False,[],196127392,DEMARIAGUILLERMO,"['normal', 'credits_profile', 'messages_as_seller']",5_green,silver,5,125,0.0,0.0,1.0,130,60 days,117,60 days,0.0,0,60 days,0.0,0,60 days,0.0,0,6,369.89,48.35,7239,7
MLA1319614307,Sérum Aha 30% + Bha 2% Peeling Solution The Ordinary Noche Para Todo Tipo De Piel De 30ml,813201-MLA50172477591_062022,gold_special,https://www.mercadolibre.com.ar/serum-aha-30-bha-2-peeling-solution-the-ordinary-noche-para-todo-tipo-de-piel-de-30ml/p/MLA14761576,MLA392452,MLA-FACIAL_SKIN_CARE_PRODUCTS,12,4228.0,50,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,False,['self_service_in'],335296011,FARMACIA.DELTA,"['normal', 'credits_profile', 'messages_as_seller']",5_green,platinum,21,404,1.0,0.0,0.0,425,60 days,404,60 days,0.0141,6,60 days,0.0949,36,60 days,0.0117,5,6,1045.37,48.35,7271,4
