id,title,thumbnail_id,listing_type_id,permalink,category_id,domain_id,order_backend,price,sold_quantity,available_quantity,tags,shipping__logistic_type,shipping__mode,shipping__store_pick_up,shipping__free_shipping,shipping__tags,seller__id,seller__nickname,seller__car_dealer,seller__tags,seller__car_dealer_logo,seller__seller_reputation__level_id,seller__seller_reputation__power_seller_status,seller__seller_reputation__transactions__canceled,seller__seller_reputation__transactions__completed,seller__seller_reputation__transactions__ratings__negative,seller__seller_reputation__transactions__ratings__neutral,seller__seller_reputation__transactions__ratings__positive,seller__seller_reputation__transactions__total,seller__seller_reputation__metrics__sales__period,seller__seller_reputation__metrics__sales__completed,seller__seller_reputation__metrics__claims__period,seller__seller_reputation__metrics__claims__rate,seller__seller_reputation__metrics__claims__value,seller__seller_reputation__metrics__delayed_handling_time__period,seller__seller_reputation__metrics__delayed_handling_time__rate,seller__seller_reputation__metrics__delayed_handling_time__value,seller__seller_reputation__metrics__cancellations__period,seller__seller_reputation__metrics__cancellations__rate,seller__seller_reputation__metrics__cancellations__value,installments__quantity,installments__amount,installments__rate,days_remaining,years_active
MLA1115346304,Sierra Circular Eléctrica Philco Sc1201 185mm 1200w Verde Musgo 50hz 220v,999608-MLA51356082285_082022,gold_special,https://www.mercadolibre.com.ar/sierra-circular-electrica-philco-sc1201-185mm-1200w-verde-musgo-50hz-220v/p/MLA19567513,MLA5230,MLA-ELECTRIC_CIRCULAR_SAWS,31,15670.0,100,250,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']",xd_drop_off,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",193832312,BUYNOW-ARG,False,"['normal', 'credits_profile', 'medium_seller', 'mshops', 'messages_as_seller']",,5_green,platinum,444,7758,0.06,0.02,0.92,8202,60 days,1016,60 days,0.0128,14,60 days,0.0147,15,60 days,0.0101,11,6,3874.41,48.35,6952,7
MLA876337101,Ventosa Triple Hamilton Vh3,617700-MLA43815671536_102020,gold_special,https://articulo.mercadolibre.com.ar/MLA-876337101-ventosa-triple-hamilton-vh3-_JM,MLA430445,MLA-SUCTION_CUP_DENT_PULLERS,32,9367.0,150,1,"['good_quality_thumbnail', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'fs_threshold_mla_change_feb2021', 'mandatory_free_shipping']",547425308,HAMILTON ARGENTINA,False,"['brand', 'large_seller', 'credits_profile', 'messages_as_seller']",,5_green,platinum,310,8080,0.01,0.01,0.98,8390,60 days,667,60 days,0.0,2,60 days,0.0,0,60 days,0.0,0,6,2315.99,48.35,6739,2
MLA1122720305,Taladro Inalámbrico De 10mm Pektra Pktcd312acc 18v + Accesorios Con Bolso 220v,806045-MLA40777106301_022020,gold_special,https://www.mercadolibre.com.ar/taladro-inalambrico-de-10mm-pektra-pktcd312acc-18v-accesorios-con-bolso-220v/p/MLA15458779,MLA5232,MLA-ELECTRIC_DRILLS,33,23374.15,500,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'self_service_in', 'mandatory_free_shipping']",429537407,.TIENDA.OFICIAL.,False,"['brand', 'large_seller', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,1615,22213,0.09,0.05,0.86,23828,60 days,5305,60 days,0.0108,62,60 days,0.0061,30,60 days,0.0076,44,6,5779.26,48.35,6921,3
MLA885445399,Disco De Corte Acero+inoxidable 115 X 1.6mm Sin Par X 100 Un,780730-MLA45018302835_022021,gold_special,https://articulo.mercadolibre.com.ar/MLA-885445399-disco-de-corte-aceroinoxidable-115-x-16mm-sin-par-x-100-un-_JM,MLA372119,MLA-CUTTING_AND_GRINDING_DISCS_AND_STONES,34,8580.0,500,100,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'MLA-chg-threshold-Feb-23', 'mandatory_free_shipping']",126444202,PRAXSOLD SRL,False,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,178,6713,0.01,0.01,0.98,6891,60 days,1335,60 days,0.0,2,60 days,0.0508,66,60 days,0.0,0,6,2121.41,48.35,6451,10
MLA1274323198,Bordeadora Eléctrica Daewoo 300w Ancho De Corte 22cm Liviana Color Naranja,764159-MLA48872167056_012022,gold_special,https://www.mercadolibre.com.ar/bordeadora-electrica-daewoo-300w-ancho-de-corte-22cm-liviana-color-naranja/p/MLA19923730,MLA411878,MLA-ELECTRIC_BRUSH_CUTTERS_AND_STRING_TRIMMERS,35,11810.0,50,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'mandatory_free_shipping']",67619515,PONTEC SA,False,"['normal', 'credits_priority_4', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,1572,30710,0.01,0.02,0.97,32282,60 days,5797,60 days,0.0021,13,60 days,0.0037,21,60 days,0.0024,15,6,2920.02,48.35,7222,13
MLA862794329,Termofusora 1500w Ind Arg 6 Boq Uso Prof Fusion Tawak Tk07 ,884834-MLA43625396879_092020,gold_special,https://articulo.mercadolibre.com.ar/MLA-862794329-termofusora-1500w-ind-arg-6-boq-uso-prof-fusion-tawak-tk07-_JM,MLA322824,MLA-POLYFUSION_DEVICES,36,11999.0,5000,150,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'self_service_in', 'mandatory_free_shipping']",381905650,SF ONLINESRL,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,2007,53636,0.02,0.02,0.96,55643,60 days,7102,60 days,0.004,30,60 days,0.0025,18,60 days,0.001,8,6,2966.75,48.35,6320,3
MLA929494822,Set Juego De Llaves Tubos Y Puntas Combinadas 108 Pza Valija,983885-MLA47389115053_092021,gold_special,https://articulo.mercadolibre.com.ar/MLA-929494822-set-juego-de-llaves-tubos-y-puntas-combinadas-108-pza-valija-_JM,MLA413410,MLA-WRENCH_SETS,37,20999.0,5000,500,"['good_quality_thumbnail', 'loyalty_discount_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'self_service_out', 'mandatory_free_shipping']",13647702,LIBERCAM,False,"['brand', 'large_seller', 'eshop', 'mshops', 'credits_profile', 'credits_priority_4', 'messages_as_seller']",,5_green,platinum,51193,844185,0.05,0.02,0.93,895378,60 days,125253,60 days,0.0077,1032,60 days,0.0001,23,60 days,0.0,2,6,5192.0,48.35,6762,11
MLA1179652989,Taladro Percutor Eléctrico De 13mm Dewalt Dwd024 710w + Accesorios 220v 50hz/60hz,661498-MLA51013359322_082022,gold_special,https://www.mercadolibre.com.ar/taladro-percutor-electrico-de-13mm-dewalt-dwd024-710w-accesorios-220v-50hz60hz/p/MLA15456752,MLA5232,MLA-ELECTRIC_DRILLS,38,23900.0,50,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'self_service_out', 'mandatory_free_shipping']",432501842,FAST-STORE ARGENTINA,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,1816,34498,0.01,0.01,0.98,36314,60 days,4430,60 days,0.0049,23,60 days,0.0035,16,60 days,0.0021,10,6,5909.28,48.35,7153,3
MLA1105522145,Pestañadora Excentrica Refrigeracion Con Embrague Cortadora,766965-MLA47670006946_092021,gold_special,https://articulo.mercadolibre.com.ar/MLA-1105522145-pestanadora-excentrica-refrigeracion-con-embrague-cortadora-_JM,MLA372028,MLA-COMBINED_TOOL_SETS,39,19999.0,500,500,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",314930883,UNIVERSALSHOPS,False,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,10773,169317,0.13,0.03,0.84,180090,60 days,31589,60 days,0.0116,392,60 days,0.0055,175,60 days,0.0091,310,6,4944.75,48.35,6787,4
MLA1320193268,Cortadora De Pasto Eléctrica Gamma Máquinas G4944ar Con Bolsa Recolectora De 1600w Y 220v Azul Y Negra,619498-MLA40311731609_012020,gold_special,https://www.mercadolibre.com.ar/cortadora-de-pasto-electrica-gamma-maquinas-g4944ar-con-bolsa-recolectora-de-1600w-y-220v-azul-y-negra/p/MLA10473477,MLA435149,MLA-ELECTRIC_LAWN_MOWERS,40,49990.0,5,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'self_service_out', 'mandatory_free_shipping']",139056952,TODOMAQ SRL,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,435,6275,0.02,0.02,0.96,6710,60 days,981,60 days,0.0085,9,60 days,0.0026,2,60 days,0.0038,4,6,12360.03,48.35,7272,9
MLA1274312944,Sierra Caladora Skil Caladora 4450 550w 220v  Hojas,765112-MLA51603926026_092022,gold_special,https://www.mercadolibre.com.ar/sierra-caladora-skil-caladora-4450-550w-220v-hojas/p/MLA19612806,MLA443207,MLA-JIG_SAWS,41,18137.9,1,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'mandatory_free_shipping']",33953861,OXI-MERCEDES,False,"['normal', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,305,5587,0.02,0.02,0.96,5892,60 days,441,60 days,0.0,0,60 days,0.0,0,60 days,0.0,0,6,4484.6,48.35,7222,12
MLA1158550777,Taladro Eléctrico De 10mm Bosch Gsr 7-14 E 400w 220v,830503-MLA47030659263_082021,gold_special,https://www.mercadolibre.com.ar/taladro-electrico-de-10mm-bosch-gsr-7-14-e-400w-220v/p/MLA15810228,MLA5232,MLA-ELECTRIC_DRILLS,42,24420.0,5,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']",cross_docking,me2,False,True,['mandatory_free_shipping'],539783831,IDOS.COM,False,"['normal', 'credits_profile', 'messages_as_seller']",,5_green,platinum,388,7662,0.02,0.01,0.97,8050,60 days,2830,60 days,0.0043,13,60 days,0.0007,2,60 days,0.003,9,6,6037.85,48.35,7120,2
MLA826749118,Pelacables Automático Bulit Lateral Serie 600,834725-MLA53087506455_122022,gold_special,https://articulo.mercadolibre.com.ar/MLA-826749118-pelacables-automatico-bulit-lateral-serie-600-_JM,MLA412577,MLA-WIRE_STRIPPERS,43,5719.0,500,50,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'MLA-chg-threshold-Feb-23', 'self_service_in']",422682314,CRAFTERSARG,False,"['brand', 'large_seller', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,4951,78734,0.05,0.01,0.94,83685,60 days,11367,60 days,0.0049,60,60 days,0.008,93,60 days,0.005,61,6,1414.02,48.35,6316,3
MLA1145531447,Cinta Metrica Profesional Reforzada 5 Metros,988900-MLA50596951334_072022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1145531447-cinta-metrica-profesional-reforzada-5-metros-_JM,MLA413985,MLA-TAPE_MEASURES,44,699.0,500,150,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'self_service_in']",395183004,MAYORLINE1,False,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,609,10843,0.05,0.02,0.93,11452,60 days,3525,60 days,0.0051,19,60 days,0.0072,26,60 days,0.0,2,6,172.83,48.35,7068,4
MLA1106572096,Lijadora   Orbital Philco Meplo116  Verde 50hz 150w 220v,619877-MLA40515926014_012020,gold_pro,https://www.mercadolibre.com.ar/lijadora-orbital-philco-meplo116-verde-50hz-150w-220v/p/MLA15276911,MLA10104,MLA-SANDER_MACHINES,45,8524.26,5,200,"['good_quality_thumbnail', 'standard_price_by_channel', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",1715728,COLUCCI EQUIPAMIENTO,False,"['normal', 'eshop', 'mshops', 'medium_seller_advanced', 'credits_profile', 'messages_as_seller']",,5_green,platinum,3629,66137,0.03,0.02,0.95,69766,60 days,12527,60 days,0.0094,125,60 days,0.0109,128,60 days,0.0051,68,6,1420.71,0.0,6794,16
MLA1333029230,Taladro Inalámbrico De 13mm Hamilton Ult110 20v + Accesorios 220v - 240v 50hz,810110-MLA51810725730_102022,gold_special,https://www.mercadolibre.com.ar/taladro-inalambrico-de-13mm-hamilton-ult110-20v-accesorios-220v-240v-50hz/p/MLA16172443,MLA5232,MLA-ELECTRIC_DRILLS,46,38732.0,1,1,"['extended_warranty_eligible', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'mandatory_free_shipping']",245720358,LA-NELY,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'credits_priority_1', 'messages_as_seller']",,5_green,platinum,428,7201,0.05,0.02,0.93,7629,60 days,1710,60 days,0.0022,4,60 days,0.0005,1,60 days,0.0039,7,6,9576.49,48.35,7280,5
MLA898092174,Engrapadora Clavadora Profesional 3 En 1 - Garantía Oficial,939010-MLA44133473225_112020,gold_special,https://articulo.mercadolibre.com.ar/MLA-898092174-engrapadora-clavadora-profesional-3-en-1-garantia-oficial-_JM,MLA371993,MLA-MANUAL_STAPLERS_AND_BRAD_NAILERS,47,5882.0,500,100,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'standard_price_by_channel', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'MLA-chg-threshold-Feb-23', 'self_service_in']",666092077,STEELBIT,False,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,494,12351,0.03,0.0,0.97,12845,60 days,1343,60 days,0.0,1,60 days,0.0,0,60 days,0.0,0,6,1454.32,48.35,7225,2
MLA929304018,Kit Juego Destornilladores 6 Piezas Phillips Pala Imantados,982453-MLA47035626962_082021,gold_special,https://articulo.mercadolibre.com.ar/MLA-929304018-kit-juego-destornilladores-6-piezas-phillips-pala-imantados-_JM,MLA372030,MLA-SCREWDRIVERS_SETS,48,1999.0,500,250,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'self_service_out']",13647702,LIBERCAM,False,"['brand', 'large_seller', 'eshop', 'mshops', 'credits_profile', 'credits_priority_4', 'messages_as_seller']",,5_green,platinum,51193,844185,0.05,0.02,0.93,895378,60 days,125253,60 days,0.0077,1032,60 days,0.0001,23,60 days,0.0,2,6,494.25,48.35,6711,11
MLA761768478,Juego De Tubos Set Herramientas Cromo Vanadium 46 Piezas 1/4,657795-MLA40521639897_012020,gold_special,https://articulo.mercadolibre.com.ar/MLA-761768478-juego-de-tubos-set-herramientas-cromo-vanadium-46-piezas-14-_JM,MLA372028,MLA-COMBINED_TOOL_SETS,49,6687.12,500,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,['fulfillment'],99164398,ELECTROCENTER1,False,"['normal', 'credits_priority_4', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,1745,33841,0.01,0.01,0.98,35586,60 days,6208,60 days,0.0015,10,60 days,0.0,0,60 days,0.0,0,6,1653.39,48.35,5914,14
MLA917299554,Taladro Percutor Inalámbrico De 13mm Dowen Pagio Tpb1318p 18v + Accesorios Con Maletín De Transporte 220v 50hz,741164-MLA51356101138_082022,gold_special,https://www.mercadolibre.com.ar/taladro-percutor-inalambrico-de-13mm-dowen-pagio-tpb1318p-18v-accesorios-con-maletin-de-transporte-220v-50hz/p/MLA15727224,MLA5232,MLA-ELECTRIC_DRILLS,50,43289.97,250,1,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'mandatory_free_shipping']",59363807,CASA ON-LINE,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,712,14317,0.03,0.01,0.96,15029,60 days,1514,60 days,0.0037,6,60 days,0.0,0,60 days,0.0,0,6,10703.45,48.35,6628,14
MLA885926480,Saca Rebarba Con Punta De Acero Rebabador Giratorio Harden,638817-MLA44953721427_022021,gold_special,https://articulo.mercadolibre.com.ar/MLA-885926480-saca-rebarba-con-punta-de-acero-rebabador-giratorio-harden-_JM,MLA30832,MLA-HAND_FILES,1,3410.4,500,1,"['brand_verified', 'loyalty_discount_eligible', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'self_service_out']",74956801,TIGRE DISCOS,False,"['normal', 'credits_priority_2', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",,5_green,platinum,1122,30062,0.02,0.0,0.98,31184,60 days,3927,60 days,0.0009,4,60 days,0.0002,1,60 days,0.0,2,6,843.22,48.35,6453,18
MLA1291698789,Set Juego Herramientas Maletin Branx 105 Pzas C Vanadio B3,899053-MLA53127265576_012023,gold_special,https://articulo.mercadolibre.com.ar/MLA-1291698789-set-juego-herramientas-maletin-branx-105-pzas-c-vanadio-b3-_JM,MLA372028,MLA-COMBINED_TOOL_SETS,2,21999.0,50,100,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",232136079,DIGIIMAG,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,2695,43126,0.04,0.02,0.94,45821,60 days,7834,60 days,0.0077,64,60 days,0.011,80,60 days,0.0062,52,6,5439.25,48.35,7243,6
MLA927005388,Set Juego Herramientas Maletin Branx 90 Pzas Cromo Vanadio ,764828-MLA52114027884_102022,gold_special,https://articulo.mercadolibre.com.ar/MLA-927005388-set-juego-herramientas-maletin-branx-90-pzas-cromo-vanadio-_JM,MLA372028,MLA-COMBINED_TOOL_SETS,3,25999.0,250,150,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",232136079,DIGIIMAG,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,2695,43126,0.04,0.02,0.94,45821,60 days,7834,60 days,0.0077,64,60 days,0.011,80,60 days,0.0062,52,6,6428.25,48.35,6692,6
MLA1103955579,Kit X3 Tenedores Marcadores 4mm Herramientas Talabarteria ,641555-MLA53285686057_012023,gold_special,https://articulo.mercadolibre.com.ar/MLA-1103955579-kit-x3-tenedores-marcadores-4mm-herramientas-talabarteria-_JM,MLA372028,MLA-COMBINED_TOOL_SETS,4,6850.0,200,150,"['loyalty_discount_eligible', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,"['MLA-chg-threshold-Feb-23', 'self_service_in']",192452028,DECO ESTRELLA,False,"['normal', 'credits_priority_4', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,6434,172772,0.01,0.01,0.98,179206,60 days,29156,60 days,0.0027,82,60 days,0.0101,291,60 days,0.0011,34,6,1693.66,48.35,6778,7
MLA1145607567, Bordeadora Tramontina Ap1000t Color Naranja Y Negro 220v,776532-MLA42953579237_072020,gold_pro,https://www.mercadolibre.com.ar/bordeadora-tramontina-ap1000t-color-naranja-y-negro-220v/p/MLA9075289,MLA411878,MLA-ELECTRIC_BRUSH_CUTTERS_AND_STRING_TRIMMERS,5,19693.0,500,500,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'moderation_penalty', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",325903494,HOGARYJARDIN_,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,756,18701,0.02,0.02,0.96,19457,60 days,2753,60 days,0.0017,5,60 days,0.0007,2,60 days,0.0017,5,6,3282.17,0.0,7103,4
MLA1341691388,Sierra Caladora Skil 4380jb Madera Metal Plastico  380w,767093-MLA32696560786_102019,gold_special,https://www.mercadolibre.com.ar/sierra-caladora-skil-4380jb-madera-metal-plastico-380w/p/MLA20015562,MLA443207,MLA-JIG_SAWS,6,10689.0,4,1,"['good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_out', 'mandatory_free_shipping']",70523468,FAENA SRL,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,1115,23991,0.02,0.01,0.97,25106,60 days,2627,60 days,0.0036,10,60 days,0.0033,9,60 days,0.0014,4,6,2642.86,48.35,7288,6
